metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
rapdev.nutanix.containers.storage.user_reserved_free_bytes,gauge,15,byte,,Free user reserved storage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_reserved_usage_bytes,gauge,15,byte,,User reserved usage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_storage_pool_capacity_bytes,gauge,15,byte,,User storage pool capacity of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_unreserved_capacity_bytes,gauge,15,byte,,User unreserved capacity of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_unreserved_free_bytes,gauge,15,byte,,Free user unreserved storage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_unreserved_own_usage_bytes,gauge,15,byte,,User unreserved own usage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_unreserved_shared_usage_bytes,gauge,15,byte,,User unreserved shared usage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_unreserved_usage_bytes,gauge,15,byte,,User unreserved usage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage.user_usage_bytes,gauge,15,byte,,User usage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage_tier.das_sata.usage_bytes,gauge,15,byte,,SATA DAS storage usage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.containers.storage_tier.ssd.usage_bytes,gauge,15,byte,,SSD storage usage of the storage container,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_hit,gauge,15,hit,,Content cache hits of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_logical_memory_usage_bytes,gauge,15,byte,,Content cache logical memory usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_logical_ssd_usage_bytes,gauge,15,byte,,Content cache logical SSD usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_num_dedup_ref_count_pph,gauge,15,operation,,Content cache number of deduplication references of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_num_lookups,gauge,15,operation,,Content cache lookups of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_physical_memory_usage_bytes,gauge,15,byte,,Content cache physical memory usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_physical_ssd_usage_bytes,gauge,15,byte,,Content cache physical SSD usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_saved_memory_usage_bytes,gauge,15,byte,,Content cache saved memory usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.content_cache_saved_ssd_usage_bytes,gauge,15,byte,,Content cache saved SSD usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.controller.storage_tier.cloud.usage_bytes,gauge,15,byte,,Cloud storage usage of the VM - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller.storage_tier.das_sata.configured_pinned_bytes,gauge,15,byte,,SATA DAS configured pinned of the VM - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller.storage_tier.das_sata.usage_bytes,gauge,15,byte,,SATA DAS usage of the VM - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller.storage_tier.ssd.configured_pinned_bytes,gauge,15,byte,,SSD configured pinned of the VM - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller.storage_tier.ssd.usage_bytes,gauge,15,byte,,SSD usage of the VM - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_avg_io_latency_usecs,gauge,15,microsecond,,Average I/O latency of the VM or hypervisor host as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_avg_read_io_latency_usecs,gauge,15,microsecond,,Average read I/O latency of the VM or hypervisor host as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_avg_read_io_size_kbytes,gauge,15,kilobyte,,Average read I/O size of the VM or hypervisor host as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_avg_write_io_latency_usecs,gauge,15,microsecond,,Average write I/O latency of the VM or hypervisor host as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_avg_write_io_size_kbytes,gauge,15,kilobyte,,Average write I/O size of the VM or hypervisor host as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_io_bandwidth_kBps,gauge,15,kilobyte,second,I/O bandwidth of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_num_io,gauge,15,operation,,Number of I/O of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_num_iops,gauge,15,operation,second,Number ofIOPS of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_num_random_io,gauge,15,operation,,Number of random I/O of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_num_read_io,gauge,15,read,,Number of read I/O of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_num_read_iops,gauge,15,read,second,Number of read IOPS of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_num_write_io,gauge,15,write,,Number of write I/O of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_num_write_iops,gauge,15,write,second,Number of write IOPS of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_read_io,gauge,15,percent,,Read I/O of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_read_io_bandwidth_kBps,gauge,15,kilobyte,second,Read I/O bandwidth of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_timespan_usecs,gauge,15,microsecond,,Timespan of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_total_read_io_time_usecs,gauge,15,microsecond,,Total read I/O time of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_total_transformed_usage_bytes,gauge,15,byte,,Total transformed usage of the VM - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_user_bytes,gauge,15,byte,,User usage of the VM - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_write_io,gauge,15,percent,,Write I/O of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.controller_write_io_bandwidth_kBps,gauge,15,kilobyte,,Write I/O bandwidth of the VM or hypervisor host - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.avg_io_latency_usecs,gauge,15,microsecond,,Average I/O latency of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_num_io,gauge,15,operation,,Number of I/O of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_num_random_io,gauge,15,operation,,Number of random I/O of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_num_read_io,gauge,15,read,,Number of read I/O of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_timespan_usecs,gauge,15,microsecond,,Timespan of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.controller_total_read_io_time_usecs,gauge,15,microsecond,,Total read I/O time of the disk - as reported by the controller,1,rapdev_nutanix,,
rapdev.nutanix.disks.count,gauge,15,,,Number of disks,1,rapdev_nutanix,,
rapdev.nutanix.disks.io_bandwidth_kBps,gauge,15,kilobyte,second,I/O Bandwidth of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.num_io,gauge,15,operation,,Number of I/O of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.num_iops,gauge,15,operation,second,Number of IOPS of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.num_read_io,gauge,15,read,,Number of read I/O of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.num_read_iops,gauge,15,read,second,Number of read IOPS of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.num_write_io,gauge,15,write,,Number of write I/O of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.num_write_iops,gauge,15,write,second,Number of write IOPS of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.read_io,gauge,15,percent,,Read I/O of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.read_io_bandwidth_kBps,gauge,15,kilobyte,second,Read I/O bandwidth of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.storage.capacity_bytes,gauge,15,byte,,Physical storage capacity of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.storage.free_bytes,gauge,15,byte,,Free storage of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.storage.logical_usage_bytes,gauge,15,byte,,Logical storage usage of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.storage.usage_bytes,gauge,15,byte,,Physical usage of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.timespan_usecs,gauge,15,microsecond,,Timespan of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.write_io,gauge,15,percent,,Write I/O of the disk,1,rapdev_nutanix,,
rapdev.nutanix.disks.write_io_bandwidth_kBps,gauge,15,kilobyte,second,Write I/O bandwidth of the disk,1,rapdev_nutanix,,
rapdev.nutanix.guest.memory_swapped_in_bytes,gauge,15,byte,,Guest swapped in memory of the VM,1,rapdev_nutanix,,
rapdev.nutanix.guest.memory_swapped_out_bytes,gauge,15,byte,,Guest swapped out memory of the VM,1,rapdev_nutanix,,
rapdev.nutanix.guest.memory_usage,gauge,15,percent,,Guest memory usage of the VM,1,rapdev_nutanix,,
rapdev.nutanix.guest.memory_usage_bytes,gauge,15,byte,,Guest memory usage of the VM,1,rapdev_nutanix,,
rapdev.nutanix.hosts.count,gauge,15,host,,Number of hypervisor hosts,1,rapdev_nutanix,,
rapdev.nutanix.hosts.num_cores,gauge,15,core,,Number of CPU cores of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor.cpu_ready_time,gauge,15,percent,,CPU ready time of the VM - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_avg_io_latency_usecs,gauge,15,microsecond,,Average I/O latency of the VM - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_avg_read_io_latency_usecs,gauge,15,microsecond,,Average read I/O latency of the VM - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_avg_write_io_latency_usecs,gauge,15,microsecond,,Average write I/O latency of the VM - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_consumed_memory_bytes,gauge,15,byte,,Consumed memory of the VM - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_cpu_usage,gauge,15,percent,,CPU usage of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_io_bandwidth_kBps,gauge,15,kilobyte,second,I/O bandwidth of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_memory_usage,gauge,15,percent,,Memory usage of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_io,gauge,15,operation,,Number of I/O of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_iops,gauge,15,operation,second,Number of IOPS of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_read_io,gauge,15,read,,Number of read I/O of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_read_iops,gauge,15,read,second,Number of read IOPS of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_received_bytes,gauge,15,byte,,Number of bytes received by the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_transmitted_bytes,gauge,15,byte,,Number of bytes transmitted by the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_write_io,gauge,15,write,,Number of write I/O of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_num_write_iops,gauge,15,write,second,Number of write IOPS of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_read_io_bandwidth_kBps,gauge,15,kilobyte,second,Read I/O bandwidth of the VM or hypervisor host - as reported by the hypervirsor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_timespan_usecs,gauge,15,microsecond,,Timespan of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_total_read_io_time_usecs,gauge,15,microsecond,,Total read I/O time of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.hypervisor_write_io_bandwidth_kBps,gauge,15,kilobyte,second,Write I/O bandwidth of the VM or hypervisor host - as reported by the hypervisor,1,rapdev_nutanix,,
rapdev.nutanix.io_bandwidth_kBps,gauge,15,kilobyte,second,I/O bandwidth of the VM or hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.license.clusterExpiryUsecs,gauge,15,microsecond,,Cluster license expiry time in microsecond,1,rapdev_nutanix,,
rapdev.nutanix.license.days_left,gauge,15,day,,Cluster license expiry time in days,1,rapdev_nutanix,,
rapdev.nutanix.memory_usage,gauge,15,percent,,Memory usage of the VM,1,rapdev_nutanix,,
rapdev.nutanix.num_io,gauge,15,operation,,Number of I/O of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.num_iops,gauge,15,operation,second,Number of IOPS of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.num_read_io,gauge,15,read,,Number of read I/O of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.num_read_iops,gauge,15,read,second,Number of read IOPS of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.num_write_io,gauge,15,write,,Number of write I/O of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.num_write_iops,gauge,15,write,second,Number of write IOPS of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_num_io,gauge,15,operation,,Number of I/O of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_num_random_io,gauge,15,operation,,Number of random I/O of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_num_read_io,gauge,15,read,,Number of read I/O of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_timespan_usecs,gauge,15,microsecond,,Timespan of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.controller_total_read_io_time_usecs,gauge,15,microsecond,,Total read I/O time of the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.cron_schedules_count,gauge,15,,,Number of cron schedules,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.dr.exclusive_snapshot_usage_bytes,gauge,15,byte,,Disaster recovery snapshot usage,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.lws_store_used_bytes,gauge,15,byte,,Lightweight snapshot store usage,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.nfs_files_count,gauge,15,file,,Number of NFS files,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.ongoing_replication_count,gauge,15,,,Number of ongoing replications,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.pending_replication_count,gauge,15,,,Number of pending replications,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.remote_sites_count,gauge,15,,,Number of remote sites,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.replication_num_received_bytes,gauge,15,byte,,Number of replication bytes received,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.replication_num_transmitted_bytes,gauge,15,byte,,Number of replication bytes transmitted,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.replication_received_bandwidth_kBps,gauge,15,kilobyte,second,Replication received bandwidth,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.replication_transmitted_bandwidth_kBps,gauge,15,kilobyte,second,Replication transmitted bandwidth,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.snapshots.available,gauge,15,,,Snapshots available,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.snapshots.count,gauge,15,,,Number of snapshots,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.snapshots.exclusive_usage,gauge,15,byte,,Snapshots exclusive usage,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.snapshots.size,gauge,15,byte,,Snapshot size,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.total_user_written_bytes,gauge,15,byte,,Total user written space,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.vms_count,gauge,15,,,VM count in the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.protection_domains.volume_groups_count,gauge,15,,,Volume groups count in the protection domain,1,rapdev_nutanix,,
rapdev.nutanix.read_io,gauge,15,percent,,Read I/O of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.read_io_bandwidth_kBps,gauge,15,kilobyte,second,Read I/O bandwidth of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage.capacity_bytes,gauge,15,byte,,Physical storage capacity of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage.free_bytes,gauge,15,byte,,Free physical storage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage.logical_usage_bytes,gauge,15,byte,,Logical storage usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage.usage_bytes,gauge,15,byte,,Physical storage usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.avg_io_latency_usecs,gauge,15,microsecond,,Average I/O latency of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.count,gauge,15,,,Number of storage pools,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.io_bandwidth_kBps,gauge,15,kilobyte,second,I/O bandwidth of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.num_io,gauge,15,operation,,Number of I/O of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.num_iops,gauge,15,operation,second,Number of IOPS of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.num_read_io,gauge,15,read,,Number of read I/O of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.num_read_iops,gauge,15,read,second,Number of read IOPS of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.num_write_io,gauge,15,write,,Number of write I/O of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.num_write_iops,gauge,15,write,second,Number of write IOPS of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.read_io,gauge,15,percent,,Read I/O of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.read_io_bandwidth_kBps,gauge,15,kilobyte,second,Read I/O bandwidth of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.capacity_bytes,gauge,15,byte,,Physical storage capacity of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.container_reserved_free_bytes,gauge,15,byte,,Free container reserved storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.disk_physical_usage_bytes,gauge,15,byte,,Physical disk usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.free_bytes,gauge,15,byte,,Free physical storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.logical_usage_bytes,gauge,15,byte,,Logical storage usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.raw_capacity_bytes,gauge,15,byte,,Raw capacity of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.raw_free_bytes,gauge,15,byte,,Free raw storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.raw_usage_bytes,gauge,15,byte,,Raw storage usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.reserved_capacity_bytes,gauge,15,byte,,Reserved capacity storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.reserved_free_bytes,gauge,15,byte,,Free reserved storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.reserved_usage_bytes,gauge,15,byte,,Reserved usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.unreserved_capacity_bytes,gauge,15,byte,,Unreserved capacity of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.unreserved_free_bytes,gauge,15,byte,,Free unreserved storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.unreserved_usage_bytes,gauge,15,byte,,Unreserved usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage.usage_bytes,gauge,15,byte,,Physical usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage_tier.das_sata.capacity_bytes,gauge,15,byte,,SATA DAS capacity of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage_tier.das_sata.free_bytes,gauge,15,byte,,Free SATA DAS storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage_tier.das_sata.usage_bytes,gauge,15,byte,,SATA DAS usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage_tier.ssd.capacity_bytes,gauge,15,byte,,SSD storage capacity of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage_tier.ssd.free_bytes,gauge,15,byte,,Free SSD storage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.storage_tier.ssd.usage_bytes,gauge,15,byte,,SSD usage of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.timespan_usecs,gauge,15,microsecond,,Timespan of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.write_io,gauge,15,percent,,Write I/O of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_pools.write_io_bandwidth_kBps,gauge,15,kilobyte,second,Write I/O bandwidth of the storage pool,1,rapdev_nutanix,,
rapdev.nutanix.storage_tier.das_sata.capacity_bytes,gauge,15,byte,,SATA DAS capacity of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage_tier.das_sata.free_bytes,gauge,15,byte,,Free SATA DAS storage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage_tier.das_sata.usage_bytes,gauge,15,byte,,SATA DAS usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage_tier.ssd.capacity_bytes,gauge,15,byte,,SSD capacity of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage_tier.ssd.free_bytes,gauge,15,byte,,Free SSD storage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.storage_tier.ssd.usage_bytes,gauge,15,byte,,SSD storage usage of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.timespan_usecs,gauge,15,microsecond,,Timespan of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.total_io_size_kbytes,gauge,15,kilobyte,,Total I/O size of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.total_io_time_usecs,gauge,15,microsecond,,Total I/O time of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.total_read_io_size_kbytes,gauge,15,kilobyte,,Total read I/O size of the hypervisor host,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.cse_target_90_percent_read_MB,gauge,15,megabyte,,CSE target 90 percent read of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.cse_target_90_percent_write_MB,gauge,15,megabyte,,CSE target 90 percent write of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_ops,gauge,15,operation,,Frontend ops of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_ops_per_sec,gauge,15,operation,second,Frontend ops rate of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_0us,gauge,15,,,Frontend read latency histogram 0 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_100000us,gauge,15,,,Frontend read latency histogram 100000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_10000us,gauge,15,,,Frontend read latency histogram 10000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_1000us,gauge,15,,,Frontend read latency histogram 1000 microsecond of the virtual disk,1,rapdev_nutanix,,
rapdev.nutanix.virtual_disks.controller.frontend_read_latency_histogram_20000us,gauge,15,,,Frontend read latency histogram 20000 microsecond of the virtual disk,1,rapdev_nutanix,,
