metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
rapdev.box.users.count,gauge,60,,,Count of users in the enterprise.,1,rapdev_box,,
rapdev.box.users.storage.max,gauge,60,,,Max storage capacity of a user.,1,rapdev_box,,
rapdev.box.users.storage.used,gauge,60,,,Used storage capacity of a user.,1,rapdev_box,,

